RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394875,"Montgomery, AL",137,94216,94557,94871,95181,95416,95652,95784,96011,96281,96316,96239,96094,96291,96465,96628,96845,96983,97130,97429,97621,97700,98209,98911,99588,99657,99597,99601,99483,99588,99682,99782,99845,99938,99818,99602,99538,99807,100129,100344,100551,100830,101036,101135,101156,101220,101242,101336,101474,101829,102126,102419,102614,102955,103227,103409,103597,103872,104353,104548,104521,104094,103824,103730,103851,103505,103417,103604,103952,104121,104025,104188,104273,104417,104470,104482,104451,104620,104790,104915,104970,105025,105157,105276,105463,105771,106069,106289,106486,106711,106870,106891,106803,106809,106909,107088,107378,107580,107918,108307,108742,109118,109493,109930,110669,111362,112032,112439,112827,113400,114006,114730,115463,116283,117058,117892,118690,119480,120169,120892,121892,122961,123863,124509,125086,125629,126180,126565,126798,127199,127889,128864,129436,129671,129878,130168,130506,130846,131121,131435,131687,131927,131841,131598,131539,131662,131742,131686,131397,131124,130837,130739,130616,130306,129932,129348,128505,127579,126719,126199,125856,125535,125237,124732,124234,123591,123064,122626,122353,122010,121720,121207,120622,120030,119409,118772,118024,117636,117393,117399,117225,117380,117089,116894,116553,116156,115537,114707,114061,113765,113475,113132,112480,111726,111567,111514,111761,111816,112426,113462,114540,114589,114438,114310,114930,115190,115125,115040,114881,115155,115152,115108,114722,114776,114820,114646,114368,114451,114836,114899,115070,114924,114720,114413,114618,115012,115532,115983,116344,116451,116349,116326,116210,116247,116381,116462,116279,115982,115581,115378,115249,115305,115384,115543,115673,115863,116035,116377,116749,117144,117777,118292,118584,118595,118751,118866,119026,118975,119000,118995,118998,119139,118893,118836,118963,119564,119960,120357,120721,121206,121483,121656,121916,122193,122575,122905,123140,123293,123453,123633,123847,124071,124439,124881,125267,125586,125987,126377
395051,"Salisbury, MD",138,113004,113009,113040,113040,113097,113036,112904,112826,112763,112783,112803,112884,112996,113223,113433,113816,114116,114505,114935,115260,115571,115897,116254,116611,116851,117002,117133,117108,117162,117490,117994,118650,119373,119943,120611,121084,121748,122394,123227,124118,125087,125896,126699,127433,128156,128941,129667,130497,131323,132424,133655,135054,136379,137609,138786,140005,141390,142817,144247,145637,147181,148676,149920,150953,152117,153538,155002,156565,158085,159749,161415,163256,164952,166586,168270,170116,171723,173376,175239,177420,179765,182052,184455,186761,189268,191889,194675,197314,200002,202789,205629,208367,210848,213428,216094,218808,221309,223696,226146,228935,231915,234930,238011,241297,244912,248475,251956,255132,258573,262493,266762,270799,275308,279652,283819,286976,290141,293666,296371,298978,301052,303042,304382,305467,306110,306270,306098,306002,305117,302784,301570,301559,302136,301506,300217,299257,297776,296327,294477,292693,291115,289682,287864,285279,282977,281003,279140,276363,273396,270643,268276,266159,263448,261878,260096,258730,256276,253881,251570,250283,249372,248249,246583,245500,245488,245166,244334,241790,239313,237657,236832,235483,233951,232703,232288,230547,228659,225415,223381,222353,222835,222233,221099,219709,218780,217374,215730,214972,213890,214044,213470,213239,211430,209911,209099,209331,209651,210481,211229,211594,212092,212518,213801,215063,216973,218983,219787,219945,219520,219084,218900,219123,219269,219501,218937,218223,217441,217045,217720,218390,219666,220612,221525,222094,222515,222855,223092,223534,223832,224158,223825,223692,223271,223260,222861,222479,222735,222933,223432,223664,224667,225136,225721,225737,225755,225661,225834,226559,226936,227428,227774,228285,228085,228531,229208,230432,231591,232506,233698,234593,235476,236218,237362,238763,239921,240804,241209,241784,242072,242822,243425,244100,244723,245380,245431,245215,245392,245715,246287,246583,247167,247550,247884,248220,248686,249208,250055
394658,"Gulfport, MS",139,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",127655,128617,129178,130264,130591,130893,131068,131523,131993,132758,133716,134285,134584,134388,134554,134840,135707,136374,136898,136955,136870,136323,135506,135143,135177,135076,134512,133694,133475,133447,133523,133340,132988,132594,132013,131343,130730,129999,129151,128216,127181,125992,125079,124510,124202,123684,123073,122509,121478,120994,120677,120833,120568,120295,120412,120474,120471,120229,119981,119696,119211,118626,117999,117370,117009,116631,115095,113435,111822,111789,111598,111364,112087,112927,113845,113490,113264,112807,112793,112767,113008,111821,111684,111694,111524,110445,109283,109287,109132,109597,110251,111035,111252,111774,111503,111141,110622,110910,111305,111678,112115,112385,112504,112650,112948,113360,113757,114256,114734,115129,115390,115626,115838,116081,116277,116557,116927,117351,117803,118163,118478,118820,119179,119470,119813,120192,120874,121396,121965,122328,122764,123231,123823,124302,124973,125511,126275,126709,127208,127629,128001,128301,128471,128843,129112,129696,130162,130865,131217,131698,131874,132091,132330,132754,133339,133794,134317,134702,135137,135519,136107,136806,137703,138695
395146,"Tallahassee, FL",140,91018,91207,91419,91600,91791,91960,92139,92387,92675,92957,93193,93401,93624,94020,94373,94847,95339,95843,96264,96579,96871,97267,97621,97988,98259,98461,98664,98745,98782,98841,99034,99204,99297,99199,99258,99311,99594,99872,100243,100566,100886,101242,101555,101959,102432,103019,103552,104141,104327,104476,104516,104850,105230,105614,106068,106528,106958,107336,107710,108069,108673,109329,110043,110668,111213,111746,112175,112652,113233,113874,114584,115285,115936,116660,117389,118140,118811,119489,120243,121104,122012,123088,124287,125435,126544,127587,128730,129760,131007,132418,134230,135637,137097,138294,139507,140869,142475,143977,145439,147131,149184,151016,152314,154058,156118,158513,160481,162192,163963,166180,168705,171182,173496,176076,178790,181623,183377,185081,186923,189466,191448,192709,193574,194604,195581,196260,196513,196176,196059,195862,195749,195158,195034,195776,196170,195710,194443,193051,191992,190504,189253,187188,185333,183449,181813,179382,176959,174877,173073,171339,169270,167936,166623,165619,164140,162355,160509,158618,157179,155808,154853,154018,153644,153168,152766,152279,152073,151826,151449,151316,150900,150058,148773,147342,146172,144777,143287,141793,140433,139189,137867,136506,135571,134952,134686,134403,133191,132118,131146,131093,131109,131122,130932,130639,130274,130266,130251,130396,131372,132336,133209,133316,133218,133869,134811,136225,136878,137484,137867,138410,138632,138979,139279,139939,140769,141355,141782,141874,142372,142642,143138,143558,144054,144558,145220,145868,146230,146324,146263,146432,146803,147333,147900,148368,148858,149333,149916,150263,150849,151084,152063,153119,154484,155718,156631,157373,158026,158765,159484,160466,161307,162739,163557,164218,164448,164820,165502,166534,167714,168515,169294,169899,171047,172137,173233,174068,174705,175588,176465,177216,177695,178568,179383,179903,179978,179816,180111,180526,181240,181717,182116,182469,182975,183353,183800,184525,185357
395164,"Trenton, NJ",141,138918,138623,138310,138007,137827,137708,137629,137562,137663,137783,137994,138106,138200,138330,138571,138842,139011,139110,139292,139605,139852,140035,140216,140418,140546,140652,140768,140953,141298,141793,142236,142468,142513,142650,143171,143967,144819,145624,146463,147377,147991,148589,149104,149999,151083,152557,153434,154005,154584,155417,156411,157298,158629,159978,161760,163253,164772,165646,167005,168805,170931,172745,174330,175864,177492,179184,180751,182416,184101,185937,187847,189641,191517,193337,195406,197645,200002,202249,204568,206946,209404,212207,214736,217381,219614,221863,224161,226580,228844,230964,232861,234790,236889,238971,241694,244124,246791,249820,252646,255283,257866,261191,264795,268532,271669,274925,277291,279739,281977,284602,287555,291160,295134,298738,301713,303923,306788,309204,311616,313696,315761,317788,319261,320040,319791,319285,319134,319065,318248,317095,316162,316074,316061,315425,314513,312911,311199,308917,306943,305380,303251,300740,298978,297118,295084,292026,288926,287066,285403,284172,281604,278881,276950,276108,273618,269966,265843,263785,262750,261251,259760,258533,258452,258695,258797,258828,259671,261229,262816,262610,261565,260207,259035,257180,254779,252560,250384,247370,244325,241295,239019,237123,235101,233401,231715,230763,229956,228198,226452,224923,223646,221979,220568,219711,219635,219063,218700,218127,217738,217723,217893,218560,219651,221377,223102,224205,224547,224857,225520,226303,227498,228664,229650,230415,230338,229914,228127,227916,228317,230007,230285,230002,229096,228718,228605,228981,229463,230409,232248,232691,232682,231624,231871,232508,233372,233445,233537,233415,234128,233750,232687,231050,230881,231269,231963,232303,232807,233834,233721,232540,230616,230809,232396,235005,235605,235789,235462,236143,236107,236240,237924,240889,243757,243360,242502,241482,242374,243703,244939,245913,246805,247581,247171,247294,246963,248430,249105,250198,250597,250838,251367,251755,252621,253506,254840,255420,256597
394589,"Fayetteville, NC",142,95779,96027,96227,96485,96802,97100,97476,97765,98020,98036,98050,97954,98077,98207,98364,98361,98388,98412,98227,98094,98026,98458,98791,99115,99107,99292,99507,99790,99828,99836,99996,100234,100449,100344,100302,100336,100502,100542,100474,100407,100361,100411,100413,100397,100285,100164,100177,100342,100690,101022,101359,101632,101863,101979,102076,102237,102433,102732,102819,102560,102154,101841,101768,101718,101738,101772,101803,101785,101867,101921,102053,102242,102417,102491,102519,102615,102769,102943,103106,103286,103403,103551,103661,103854,103982,104151,104248,104372,104499,104660,104951,105182,105459,105618,105922,106178,106658,107123,107662,108077,108475,108812,109100,109333,109614,109938,110278,110623,110946,111326,111690,112157,112597,113072,113548,114237,114870,115368,115739,116305,116930,117496,117975,118544,119246,120095,120753,121310,121692,122489,123178,123811,124181,124761,125360,125817,126173,126486,126896,127237,127638,127865,128402,128740,129075,129167,129346,129584,129522,129334,129236,129076,128961,128703,128416,128182,128165,128162,128079,127880,128028,128201,128337,128637,128932,129216,129155,129160,129144,129168,129280,129369,129444,129414,129495,129408,129503,129516,129572,129482,129207,129025,128617,128386,128022,127690,127033,126396,125558,124809,124330,124057,123925,123557,123466,123329,123112,122719,122366,122107,121730,121512,121170,120841,120319,120001,119629,119220,119074,119167,119557,119783,120258,120530,120915,120962,121218,121158,120974,120765,120518,120381,119930,119503,119038,118697,118230,118042,118008,118329,118645,118988,118622,118129,117684,117955,118083,118218,118245,118221,117733,117165,116733,116462,117247,117985,118998,119296,119820,120152,120354,120523,121100,121770,122282,122341,122053,121785,121556,121183,120850,120763,121177,121733,122015,122500,123175,124262,125007,125896,126552,127120,127374,127607,128067,128415,128953,129138,129265,129298,129605,129827,130168,130797,131622,132398,132797
394679,"Hickory, NC",143,82874,83328,83769,84174,84579,84786,84811,84818,85041,85549,86115,86657,87057,87493,87946,88440,89065,89822,90873,91764,92544,93029,93418,93766,94044,94093,94245,94409,94303,94527,94740,95343,95478,95335,95339,95403,95761,96155,96364,96653,97102,97341,97430,97274,97434,97741,98154,98604,99045,99542,100229,100888,101399,101873,102373,103044,103665,104426,104892,105273,105579,105856,106065,106186,106453,106659,106824,106896,107058,107158,107380,107646,107865,108126,108344,108526,108634,108687,108850,108936,108975,109092,109215,109383,109387,109396,109414,109617,109796,110028,110161,110367,110571,110627,110631,110594,110856,111065,111316,111425,111717,112108,112492,112849,113252,113874,114652,115339,115827,116291,116801,117404,117804,118253,118715,119327,119811,120267,120553,120960,121435,122106,122669,123246,124006,124622,125379,125839,126372,126675,127068,127551,128094,128443,128808,129014,129267,129544,129634,129745,129876,130087,130214,130116,130025,129974,130034,130118,129939,129694,129449,129288,128917,128504,128116,127789,127246,126236,125066,124061,123462,122845,122286,121792,121693,121603,121486,121160,120918,121280,121690,121954,121623,121277,120838,120405,119784,119084,118354,117785,117335,116887,116477,115954,115659,115420,115296,115012,114610,114414,114358,114466,114380,114144,113858,113772,113708,113665,113666,113717,113883,113966,113989,113967,114045,114236,114265,114301,114358,114506,114579,114717,114908,115072,115237,115382,115607,115606,115909,116147,116493,116719,116892,117135,117191,117377,117545,117753,117959,118255,118499,118704,118922,119179,119560,119929,120519,121086,121686,122205,122646,123161,123656,124321,124868,125459,125976,126498,126950,127399,127883,128403,128951,129520,130054,130551,131133,131816,132615,133411,134258,135046,135882,136716,137653,138560,139527,140451,141271,141951,142591,143404,144296,145141,145847,146535,147242,147941,148631,149349,150141,150992,151835,152549,153191,153913,154724
394697,"Huntington, WV",144,54096,54160,54207,54256,54270,54286,54279,54352,54351,54628,54868,55204,55304,55350,55378,55371,55495,55645,55772,55836,55916,55679,55353,55032,54925,55079,55233,55523,55698,55819,56024,56140,56481,56680,56957,56907,57143,57355,57808,58078,58275,58439,58569,58725,58650,58722,58814,59172,59387,59692,59836,59969,60186,60465,60764,61165,61742,62281,62646,62809,62970,63014,63113,63350,63505,63650,63665,63798,63666,63658,63664,63961,64178,64379,64583,64632,64763,64800,65119,65171,65395,65453,65757,65974,66239,66503,66757,66814,66795,66767,66889,67228,67591,68113,68443,68734,68979,69341,69827,71011,72492,74198,75312,76076,76743,77452,78443,79510,80616,81427,81927,82056,81892,81765,81827,82289,82730,83074,83127,83089,83014,83204,83574,83874,84142,84257,84475,84551,84619,84593,84594,84597,84689,84739,84767,84762,84843,85059,85302,85497,85553,85579,85570,85564,85514,85415,85311,85231,85119,84793,84419,84052,83920,83873,83849,83747,83514,83263,82978,82723,82457,82174,81952,81780,81690,81584,81531,81505,81584,81627,81662,81633,81621,81746,81785,81803,81650,81628,81562,81573,81571,81664,81716,81757,81816,81837,81952,82068,82214,82243,82272,82373,82420,82430,82529,82713,82891,82922,82927,82845,82892,82967,83154,83203,83257,83324,83417,83518,83620,83830,84062,84315,84492,84660,84797,84983,85202,85453,85667,85850,86014,86280,86464,86795,87037,87331,87530,87712,87915,88089,88269,88466,88686,88851,89079,89237,89483,89673,89901,90136,90403,90673,90983,91285,91552,91764,92003,92273,92560,92791,93090,93440,93817,94157,94426,94685,95012,95413,95784,96209,96570,97047,97375,97693,97942,98188,98439,98687,98891,99084,99250,99495,99765,100033,100414,100821,101267,101639,102019,102385,102730,103034,103339,103527,103696,103795,103832
394576,"Eugene, OR",145,130914,131496,132339,133610,134213,134863,135588,136732,137592,137929,138147,139341,141130,141781,142045,141626,142362,143005,143468,143188,143307,144407,145746,146175,146015,146329,146662,147179,147469,147833,148328,149007,149690,149936,150022,149962,150147,150301,150643,150941,151168,151445,151787,152420,152982,153495,153769,154463,155161,155842,156148,156292,156478,156688,156909,157155,157354,157544,157665,157749,157758,157921,158275,158841,159174,159450,159548,159422,159589,159950,160684,161151,161586,161842,161980,162126,162469,162996,163662,164353,165026,165764,166516,167321,168176,168991,169990,170750,171624,172494,173755,175415,177017,178430,179769,181037,182248,183533,185182,187275,189269,191166,192639,194219,195867,197987,200306,202744,205599,208472,211306,214082,217273,220855,224905,228722,232629,236096,238409,241142,243528,247280,250548,253817,256158,258018,259385,260473,260861,261628,263859,266153,267963,268006,267910,267429,267349,267155,266365,265319,264636,262442,259095,255653,253605,252032,249972,248015,246084,243732,241837,240732,239142,238303,237142,235728,233589,230517,228430,226160,224963,224365,224692,224241,224803,224548,224663,223489,221941,221466,221274,222147,221494,220253,217289,213589,209132,205978,204250,204317,203558,202302,200160,197341,194804,192937,191992,193401,194554,195731,194369,192479,191925,192086,192543,193177,194834,196200,197480,195821,195227,193935,195681,197624,200403,202953,205491,207073,206924,207256,207782,210444,212272,215312,216960,218010,217245,216359,215977,216245,217254,217681,218460,218830,219484,219285,219069,220035,221747,223359,223983,225084,226551,228512,229830,231254,232916,234184,235802,236758,238281,239251,241281,243433,246097,248273,250336,252024,253587,255698,257074,258391,259491,262397,265074,267128,268112,269355,271037,273176,275371,278022,280954,283417,285172,286277,287172,289026,290875,293205,294576,296360,297408,298222,298645,300274,302396,304112,305948,307368,309301,310876,313113,314941,317437,319845,322669
395033,"Rockford, IL",146,81868,82063,82153,82238,82268,82334,82441,82655,82940,83177,83375,83646,83833,83913,84085,84275,84588,84845,85111,85178,85188,85184,85271,85255,85323,85462,85687,85922,86158,86418,86535,86689,86759,86980,87142,87334,87509,87885,88304,88706,88887,89056,89340,89759,90245,90741,91228,91703,92164,92190,92200,92159,92494,92860,93190,93571,94027,94444,94809,95089,95331,95686,96041,96489,96868,97216,97613,97856,98067,98240,98527,98818,99204,99689,100231,100692,101085,101463,101874,102375,102891,103375,103786,104193,104614,105018,105439,105895,106398,106944,107461,107924,108358,108857,109457,110223,110866,111491,112014,112596,113133,113623,114070,114613,115153,115731,116194,116624,117187,117797,118434,119007,119584,120225,120867,121471,122139,122755,123458,124044,124605,125064,125522,126042,126546,127061,127521,128052,128454,128811,129122,129286,129446,129737,130082,130335,130341,130395,130479,130392,130139,129814,129446,129275,129062,128481,127730,126914,126498,125968,125340,124604,124085,123634,122994,122219,121094,120317,119605,119057,118204,117201,116322,115515,114418,113216,111955,111007,110391,110153,109732,109024,108218,107687,107094,106557,106198,106047,106265,106074,105727,104612,103708,103008,102631,102031,101503,101007,100665,100215,99518,98985,98521,98353,98193,97930,97334,96866,96507,96325,96121,96201,96506,96699,96772,96986,97136,97357,97231,97320,97182,97131,96935,96409,95677,94975,94505,93761,93338,93043,94495,95506,96572,96597,96778,96826,96814,97292,97992,99106,99757,100412,99790,99059,98349,98583,98991,99517,100464,101111,101686,102323,103113,103698,103930,104698,105666,106690,107291,108106,108376,108794,108958,108660,108400,108399,109043,109793,110336,110893,111613,112059,113102,112872,112785,112734,113451,114379,114806,115254,115456,115554,115818,116035,116244,117105,118165,119235,119642,119744,119991,120013,120261,120506,120582,120719,120589
